Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longitude,Propertycount
3,1535000,8,3016,3,1,1,507,186,1910,-37.868099,144.899399,6380
3,890000,8,3016,3,1,3,0,111,1980,-37.866299,144.888306,6380
4,1400000,8,3016,4,2,4,457,0,0,-37.8517,144.892303,6380
3,1800000,8,3016,3,2,2,332,252,2006,-37.8652,144.901901,6380
2,1050000,8,3016,2,1,4,445,148,0,-37.8615,144.882706,6380
2,850000,8,3016,2,1,1,278,0,0,-37.856998,144.890594,6380
4,2910000,8,3016,4,3,0,338,196,1890,-37.8633,144.896301,6380
3,2910000,8,3016,3,3,2,515,286,1990,-37.860901,144.894699,6380
4,2640000,8,3016,4,2,2,650,0,0,-37.8671,144.887497,6380
3,1200000,8,3016,3,2,2,315,174,1990,-37.859501,144.886795,6380
4,3130000,8,3016,4,2,2,897,0,1920,-37.867901,144.899002,6380
3,1460000,8,3016,3,1,2,373,107,1970,-37.8661,144.897293,6380
1,310000,8,3016,1,1,1,0,58,1968,-37.858799,144.891907,6380
3,1200000,8,3016,3,2,2,348,200,1997,-37.8578,144.879898,6380
3,1560000,8,3016,3,2,2,310,179,2005,-37.864399,144.9039,6380
3,1575000,8,3016,3,2,3,430,215,1996,-37.861301,144.893906,6380
2,830000,8,3016,2,1,1,84,110,1980,-37.858101,144.901505,6380
2,830000,8,3016,2,1,0,56,0,0,-37.858101,144.901093,6380
4,1085000,8,3016,3,1,2,458,0,0,-37.857101,144.891495,6380
4,1815000,8,3016,4,3,2,321,287,0,-37.862301,144.888397,6380
3,1470000,8,3016,3,2,1,364,93,1970,-37.851299,144.896103,6380
4,2230000,8,3016,3,2,2,782,212,1900,-37.8647,144.886703,6380
3,1460000,8,3016,3,2,2,506,180,2010,-37.865799,144.885696,6380
5,1410000,8,3016,5,2,2,195,260,0,-37.8643,144.893494,6380
2,940000,8,3016,2,1,0,166,0,1986,-37.869499,144.900894,6380
4,1900000,8,3016,4,3,2,321,287,0,-37.862301,144.888397,6380
4,1330000,8,3016,4,3,2,217,266,2003,-37.8634,144.879593,6380
3,1010000,8,3016,3,2,2,250,185,0,-37.866699,144.903,6380
3,1010000,8,3016,3,2,2,418,204,1995,-37.857101,144.876694,6380
2,450000,8,3016,2,1,2,0,0,0,-37.8536,144.899002,6380
2,513500,8,3016,2,1,1,0,72,1980,-37.8536,144.898102,6380
2,1000000,8,3016,2,1,0,240,0,0,-37.854401,144.892197,6380
2,415000,8,3016,2,1,1,0,0,0,-37.856998,144.891006,6380
3,906000,8,3016,3,2,2,270,0,0,-37.860802,144.880295,6380
4,1805000,8,3016,3,2,2,466,160,1930,-37.862099,144.887207,6380
4,1126000,8,3016,4,1,1,307,150,1900,-37.852501,144.894501,6380
3,935000,8,3016,3,2,1,233,194,2002,-37.8573,144.891098,6380
2,895000,8,3016,2,2,1,193,0,0,-37.858002,144.900497,6380
2,375000,8,3016,2,1,1,0,49,1970,-37.850399,144.892395,6380
3,1000000,8,3016,3,1,2,189,0,0,-37.8643,144.904297,6380
2,769000,8,3016,2,1,1,265,0,0,-37.853001,144.892807,6380
3,1270000,8,3016,3,1,2,470,0,0,-37.8587,144.8871,6380
4,1172000,8,3016,4,2,2,344,0,0,-37.861698,144.879898,6380
3,1360000,8,3016,3,1,1,477,0,1930,-37.851601,144.894897,6380
4,2050000,8,3016,4,2,2,648,285,2011,-37.8601,144.887894,6380
3,975000,8,3016,3,2,2,289,158,0,-37.859299,144.888107,6380
3,1310000,8,3016,3,2,1,185,139,1900,-37.866402,144.907196,6380
4,830000,8,3016,4,1,2,0,0,0,-37.851898,144.896805,6380
2,491500,8,3016,2,1,1,0,61,1970,-37.8563,144.899506,6380
2,547500,8,3016,2,1,1,0,60,1980,-37.861198,144.897095,6380
3,965000,8,3016,3,2,1,151,148,0,-37.8666,144.905807,6380
3,1262000,8,3016,3,2,2,204,0,0,-37.855099,144.895905,6380
3,1210000,8,3016,3,1,0,249,85,1910,-37.860001,144.895004,6380
2,412000,8,3016,2,1,1,0,65,1980,-37.858601,144.893707,6380
2,1337500,8,3016,2,1,0,297,0,0,-37.864498,144.897705,6380
2,811000,8,3016,2,1,2,183,0,0,-37.855499,144.895203,6380
4,1630000,8,3016,4,2,2,265,197,2010,-37.865601,144.9039,6380
2,920000,8,3016,2,1,1,307,0,0,-37.855,144.898499,6380
3,960000,8,3016,3,2,1,189,0,1977,-37.8605,144.899796,6380
3,1482500,8,3016,3,2,1,506,139,1910,-37.8592,144.888,6380
4,1300000,8,3016,4,2,2,369,250,1980,-37.857601,144.8992,6380
4,2255000,8,3016,4,1,3,765,257,1880,-37.862099,144.899902,6380
4,1860000,8,3016,4,2,0,199,242,0,-37.8615,144.902298,6380
3,1710000,8,3016,3,2,1,260,170,2016,-37.8671,144.900101,6380
4,2440000,8,3016,4,3,3,500,278,2005,-37.8638,144.879807,6380
1,331000,8,3016,1,1,1,0,0,0,-37.858601,144.893295,6380
2,500000,8.9,3016,2,1,1,53,0,0,-37.8563,144.878204,802
2,400000,8.9,3016,2,1,1,0,0,1970,-37.8564,144.886398,802
5,1410000,8.9,3016,5,2,5,680,0,0,-37.856098,144.885895,802
1,285000,8.9,3016,1,1,1,0,0,0,-37.857101,144.884094,802
2,460000,8.9,3016,2,1,1,0,0,1979,-37.8573,144.885406,802
4,881000,8.9,3016,4,1,3,468,139,0,-37.8559,144.878494,802
2,380000,8.9,3016,2,1,1,0,64,1960,-37.8564,144.886398,802
4,1440000,8.9,3016,4,3,4,672,297,0,-37.8536,144.873398,802
2,367500,8.9,3016,2,1,1,0,61,1970,-37.857101,144.884094,802
3,1225000,8.9,3016,3,1,1,311,126,1920,-37.854599,144.876205,802
2,580000,5.1,3181,2,2,1,0,78,2012,-37.855801,144.990295,4380
3,1850000,5.1,3181,3,1,2,361,0,0,-37.854599,144.986496,4380
3,825000,5.1,3181,3,1,1,0,0,0,-37.856499,144.998001,4380
3,2302000,5.1,3181,3,1,4,440,144,1895,-37.852798,144.999405,4380
2,1045000,5.1,3181,2,1,2,118,0,1993,-37.855,144.996094,4380
4,2050000,5.1,3181,4,2,1,321,0,0,-37.8559,144.994797,4380
2,611000,5.1,3181,2,1,1,598,75,1940,-37.8564,144.997101,4380
2,600000,5.1,3181,2,1,1,1043,0,0,-37.858101,144.997192,4380
2,800000,5.1,3181,2,1,1,0,92,1930,-37.8577,145.000198,4380
1,275000,5.1,3181,1,1,1,0,44,1970,-37.8564,145.001602,4380
2,1325000,5.1,3181,2,1,0,153,0,0,-37.8535,144.995193,4380
3,1540000,5.1,3181,3,2,1,138,147,2000,-37.855598,144.994995,4380
3,1370000,5.1,3181,3,1,2,317,112,1900,-37.855999,144.989105,4380
1,372000,5.1,3181,1,1,1,0,0,1970,-37.857399,145,4380
1,412500,5.1,3181,1,1,1,0,0,0,-37.853298,144.998596,4380
1,452000,5.1,3181,1,1,1,0,46,1974,-37.8568,145.000397,4380
2,450000,5.1,3181,2,1,1,1057,0,0,-37.855202,145.000504,4380
1,300000,5.1,3181,1,1,1,0,0,2010,-37.858398,144.999405,4380
2,520000,5.1,3181,2,1,1,0,0,0,-37.8573,144.998703,4380
2,650000,5.1,3181,2,2,1,0,0,0,-37.8554,144.998199,4380
1,501000,5.1,3181,1,1,1,0,51,2005,-37.857101,144.997894,4380
2,380000,5.1,3181,2,1,1,0,71,1970,-37.855499,145.001801,4380
2,1177000,5.1,3181,2,2,2,521,122,2000,-37.854301,144.993896,4380
4,1605000,5.1,3181,4,1,1,230,0,0,-37.8549,144.994797,4380
2,600000,5.1,3181,2,1,1,0,83,1970,-37.8559,144.998993,4380
2,1500000,5.1,3181,2,1,2,0,96,1928,-37.851799,144.986801,4380
3,830000,5.1,3181,3,2,2,0,112,2000,-37.8526,144.997696,4380
2,1200000,5.1,3181,2,2,1,0,111,2007,-37.8563,144.991592,4380
1,300000,5.1,3181,1,1,1,705,0,0,-37.855598,144.997696,4380
1,400000,5.1,3181,1,1,1,706,0,0,-37.855598,144.997696,4380
2,623000,5.1,3181,2,1,1,0,0,1963,-37.857201,144.997406,4380
2,600000,5.1,3181,2,1,1,1452,96,1970,-37.8554,145.001801,4380
2,1325000,5.1,3181,2,1,0,140,0,0,-37.854698,144.995895,4380
2,518000,5.1,3181,2,1,1,0,0,0,-37.853298,144.988098,4380
3,2368000,5.1,3181,3,2,1,322,0,1970,-37.854698,144.999496,4380
2,1350000,5.1,3181,2,1,2,181,0,0,-37.8549,145.000595,4380
2,650000,5.1,3181,2,1,1,0,0,2014,-37.857399,145.000595,4380
3,1200000,5.1,3181,3,1,1,116,0,0,-37.853298,144.991302,4380
3,1320000,5.1,3181,3,1,0,365,0,0,-37.8554,145.000107,4380
2,580000,5.1,3181,2,1,1,0,0,1970,-37.856499,145.001099,4380
2,555000,5.1,3181,2,1,1,0,0,1990,-37.858501,145.000397,4380
2,474000,5.1,3181,2,1,1,0,66,1985,-37.855202,145.000504,4380
2,1350000,5.1,3181,2,1,1,157,101,1900,-37.8522,144.985992,4380
3,1910000,5.1,3181,3,3,1,143,89,1890,-37.852501,144.988098,4380
4,700000,15,3085,4,1,1,530,0,0,-37.725101,145.105301,1369
4,915000,15,3085,4,3,1,531,237,1990,-37.719799,145.103394,1369
3,810000,15,3085,3,2,2,568,173,1975,-37.7216,145.106598,1369
3,753000,15,3085,3,2,1,536,154,1975,-37.723301,145.104507,1369
3,602500,15,3085,3,2,2,586,140,1970,-37.727901,145.1017,1369
3,742000,15,3085,3,1,1,614,117,1978,-37.730499,145.080994,1369
4,953000,15,3085,4,2,2,551,150,1997,-37.730202,145.088303,1369
4,840000,15,3085,4,2,2,761,0,1970,-37.721802,145.108002,1369
3,650000,15,3085,3,1,1,706,129,1970,-37.730999,145.0811,1369
4,793000,15,3085,4,2,1,592,0,0,-37.728001,145.1017,1369
3,731000,15,3085,3,2,2,566,156,1991,-37.719501,145.103394,1369
3,710000,15,3085,3,1,1,616,115,1960,-37.730598,145.085403,1369
3,720000,15,3085,4,2,4,535,0,0,-37.7225,145.103699,1369
3,720000,15,3085,3,2,2,555,0,1978,-37.721401,145.103394,1369
3,936000,15,3085,3,2,2,587,232,1994,-37.720001,145.101395,1369
3,800000,15,3085,3,2,2,660,0,0,-37.7285,145.084503,1369
3,721000,15,3085,3,1,1,687,122,1978,-37.730301,145.082306,1369
3,1000000,7,3013,3,2,1,448,147,1940,-37.8228,144.879898,6543
2,890000,7,3013,3,1,2,471,103,1950,-37.814899,144.870697,6543
2,760000,7,3013,2,1,1,134,0,0,-37.8176,144.891098,6543
3,1165000,7,3013,3,1,0,191,105,1910,-37.817501,144.887894,6543
4,1550000,7,3013,4,2,2,427,233,2010,-37.818699,144.877106,6543
3,770000,7,3013,3,1,2,323,139,1960,-37.810799,144.889893,6543
3,871000,7,3013,3,2,2,428,100,1965,-37.8167,144.8965,6543
3,780000,7,3013,3,2,2,213,120,2004,-37.817501,144.896393,6543
2,650000,7,3013,2,1,1,0,2,1980,-37.811298,144.895493,6543
3,770000,7,3013,2,1,1,138,82,1890,-37.82,144.891006,6543
2,890000,7,3013,2,1,0,166,0,1920,-37.8209,144.891296,6543
3,960000,7,3013,3,1,1,503,0,0,-37.815899,144.862595,6543
4,1235000,7,3013,4,2,2,244,206,2011,-37.8139,144.8741,6543
3,670000,7,3013,3,2,2,152,0,0,-37.8228,144.883301,6543
2,960000,7,3013,2,2,1,159,0,0,-37.815399,144.891693,6543
2,1000000,7,3013,2,1,1,220,105,1910,-37.811501,144.887497,6543
2,710000,7,3013,2,1,0,164,0,0,-37.819801,144.883896,6543
3,1320000,7,3013,3,2,2,473,171,1920,-37.821701,144.884201,6543
3,1100000,7,3013,3,2,0,214,129,1910,-37.817501,144.892899,6543
2,782000,7,3013,2,1,1,1555,92,2013,-37.815601,144.894302,6543
3,931000,7,3013,3,1,1,442,0,0,-37.818199,144.872696,6543
3,910000,7,3013,3,3,2,197,109,2013,-37.819698,144.887497,6543
2,796000,7,3013,2,1,1,188,0,0,-37.818401,144.880905,6543
2,856000,7,3013,2,1,1,261,100,1880,-37.815701,144.886993,6543
3,670000,7,3013,3,1,1,477,120,1960,-37.8186,144.873596,6543
4,706000,7,3013,2,1,0,165,93,1900,-37.819,144.895004,6543
3,1050000,7,3013,2,2,1,462,132,1960,-37.812801,144.869507,6543
2,410000,7,3013,2,0,0,0,0,0,-37.812901,144.895203,6543
4,1320000,7,3013,4,2,1,319,171,1915,-37.819698,144.895706,6543
3,1414000,7,3013,3,2,2,230,0,1900,-37.812401,144.887497,6543
5,1815000,7,3013,5,2,2,644,172,1890,-37.8102,144.885696,6543
2,630000,7,3013,2,1,1,148,79,2003,-37.821999,144.889999,6543
4,1870000,7,3013,4,1,3,766,167,1968,-37.812599,144.890503,6543
4,1785000,7,3013,4,2,2,640,0,0,-37.810398,144.886703,6543
2,330000,7,3013,2,1,1,0,0,1970,-37.813301,144.886505,6543
3,1930000,7,3013,3,1,4,902,129,1920,-37.8153,144.879593,6543
3,1035000,7,3013,3,1,2,289,0,0,-37.814301,144.886505,6543
1,510000,7,3013,1,1,2,0,83,2004,-37.817299,144.893997,6543
2,381000,7,3013,2,1,1,0,65,1960,-37.812801,144.895294,6543
3,1040000,7,3013,2,2,0,352,152,2016,-37.816399,144.886902,6543
3,1419000,7,3013,3,1,2,270,0,1920,-37.8148,144.888397,6543
3,1050000,7,3013,3,1,2,442,0,1940,-37.820099,144.871994,6543
1,470000,7,3013,1,1,2,0,83,2004,-37.817299,144.893997,6543
3,850000,7,3013,3,1,1,444,0,0,-37.819302,144.875305,6543
2,501344,7,3013,2,1,1,0,72,1950,-37.8106,144.895706,6543
3,796000,7,3013,3,1,1,464,120,1960,-37.815102,144.8638,6543
3,1217500,7,3013,3,3,1,217,0,2016,-37.818802,144.888397,6543
2,610000,7,3013,2,0,0,94,0,0,-37.814999,144.882706,6543
3,1055000,7,3013,3,1,3,670,116,1940,-37.8134,144.874496,6543
3,620000,7,3013,3,3,1,0,141,2014,-37.819401,144.882599,6543
4,660000,7,3013,4,1,2,360,0,1910,-37.821201,144.888702,6543
3,681000,7,3013,2,1,1,446,0,0,-37.818298,144.866592,6543
1,345000,7,3013,1,1,1,0,47,1970,-37.8111,144.886993,6543
3,950000,7,3013,3,1,2,240,84,1880,-37.820202,144.889603,6543
3,955000,7,3013,3,1,1,202,0,0,-37.819599,144.883896,6543
2,822000,7,3013,2,1,3,539,0,0,-37.815201,144.8703,6543
2,760000,7,3013,3,1,1,472,0,0,-37.824001,144.880493,6543
4,1200000,7,3013,4,2,2,417,157,1900,-37.819698,144.896896,6543
3,1005000,7,3013,3,1,1,438,115,1960,-37.817699,144.871094,6543
3,600000,7,3013,4,1,1,0,0,0,-37.822201,144.895599,6543
1,381000,7,3013,1,1,1,0,0,0,-37.818401,144.890396,6543
4,1150000,7,3013,4,2,2,482,0,0,-37.814999,144.896805,6543
3,1020000,7,3013,3,1,1,248,0,0,-37.815701,144.892502,6543
3,1250000,7,3013,3,2,1,249,0,0,-37.809898,144.885895,6543
4,1340000,7,3013,4,2,0,297,175,1900,-37.810799,144.888,6543
3,865000,7,3013,3,1,1,189,87,1930,-37.815899,144.879501,6543
3,781500,7,3013,2,1,2,341,132,1950,-37.822399,144.881805,6543
4,1401000,7,3013,4,1,1,306,133,1910,-37.8102,144.888504,6543
2,630000,7,3013,2,2,2,168,121,2000,-37.822498,144.881393,6543
5,1137500,7,3013,2,3,4,446,244,1950,-37.814602,144.869202,6543
4,925000,7,3013,4,1,1,288,0,0,-37.820202,144.882996,6543
3,745000,7,3013,2,1,1,325,0,0,-37.8195,144.897293,6543
4,1158000,7,3013,4,1,3,411,96,1910,-37.811699,144.887299,6543
3,867000,7,3013,3,1,1,195,0,0,-37.819801,144.890396,6543
3,955000,7,3013,3,2,2,206,173,2006,-37.812698,144.8965,6543
3,1081000,7,3013,3,1,1,448,104,1940,-37.817101,144.875305,6543
3,725000,7,3013,3,1,5,558,128,1940,-37.811901,144.867996,6543
2,767000,7,3013,2,1,0,128,80,1920,-37.817902,144.890793,6543
2,951000,7,3013,2,1,3,486,0,0,-37.8214,144.879593,6543
4,1028000,7,3013,4,2,2,431,0,0,-37.8186,144.876404,6543
2,740000,7,3013,2,1,0,261,0,0,-37.8209,144.889603,6543
3,1450000,7,3013,3,2,2,542,211,2016,-37.811001,144.884399,6543
3,1430000,7,3013,3,3,2,386,172,1940,-37.816002,144.8936,6543
3,1275000,7,3013,3,1,2,229,128,1910,-37.8172,144.891907,6543
4,1606000,7,3013,4,2,3,455,178,1890,-37.817699,144.883896,6543
4,970000,7,3013,3,1,2,664,0,1960,-37.8172,144.867599,6543
2,780000,7,3013,2,1,1,435,114,1950,-37.8223,144.877899,6543
3,670000,7,3013,3,1,1,463,119,1950,-37.813702,144.863602,6543
3,908000,7,3013,3,2,0,105,0,1900,-37.819099,144.8909,6543
3,1380000,7,3013,3,2,2,235,144,1910,-37.814999,144.892807,6543
3,966000,7,3013,3,2,2,456,0,1970,-37.823002,144.876801,6543
2,480500,7,3013,2,1,1,0,65,1970,-37.818199,144.884598,6543
4,1520000,7,3013,4,2,0,261,160,1910,-37.812302,144.888794,6543
3,845000,7,3013,3,1,2,494,0,0,-37.823399,144.874207,6543
5,1287000,7,3013,5,2,2,488,213,1930,-37.813099,144.877808,6543
3,980000,7,3013,3,1,2,463,0,0,-37.818501,144.881195,6543
3,800000,7,3013,3,2,1,169,150,2007,-37.812199,144.8965,6543
3,1460000,7,3013,3,1,2,463,119,1900,-37.8172,144.892395,6543
3,840000,7,3013,4,1,1,470,127,1970,-37.821999,144.890396,6543
3,900500,7,3013,2,1,1,208,100,1970,-37.814499,144.880402,6543
2,850000,7,3013,2,1,1,201,0,0,-37.819599,144.883606,6543
3,940000,7,3013,3,2,2,171,146,2007,-37.812401,144.895706,6543
1,380000,9.1,3040,1,1,1,0,39,1990,-37.7561,144.902802,1543
4,1646000,9.1,3040,4,3,2,757,157,1950,-37.760601,144.8909,1543
2,442000,9.1,3040,2,1,1,0,0,0,-37.7589,144.897003,1543
2,470000,9.1,3040,2,1,1,976,71,2000,-37.755699,144.903702,1543
3,760000,9.1,3040,3,1,1,321,0,1940,-37.757,144.895996,1543
4,1346000,9.1,3040,2,2,2,559,204,1995,-37.761398,144.892502,1543
2,1300000,9.1,3040,3,1,5,528,0,0,-37.7617,144.898697,1543
3,935000,9.1,3040,3,2,2,217,149,2005,-37.759102,144.892303,1543
4,3900000,9.1,3040,4,4,4,670,375,2010,-37.763699,144.893097,1543
3,1160000,9.1,3040,3,2,1,309,0,2007,-37.764198,144.895004,1543
4,1150000,9.1,3040,4,2,2,578,35,2010,-37.761398,144.895294,1543
1,1720000,9.1,3040,3,2,1,676,136,1965,-37.763199,144.897995,1543
2,1705000,9.1,3040,2,1,2,809,131,1980,-37.758701,144.901505,1543
3,1190000,9.1,3040,3,1,1,465,115,1950,-37.7626,144.895401,1543
2,380000,9.1,3040,2,1,1,622,0,1970,-37.755699,144.896606,1543
2,840000,9.1,3040,2,1,1,373,0,0,-37.760399,144.906204,1543
5,1740000,9.1,3040,3,3,2,839,247,1925,-37.758999,144.901505,1543
3,1860000,9.1,3040,3,2,2,311,0,0,-37.7603,144.892105,1543
3,1195000,9.1,3040,3,2,2,496,0,0,-37.755901,144.899094,1543
4,1200000,9.1,3040,4,2,2,578,35,2010,-37.761398,144.895294,1543
3,726000,9.1,3040,3,1,1,229,111,1996,-37.760601,144.897293,1543
4,1325000,9.1,3040,4,2,2,674,0,0,-37.7617,144.895599,1543
3,1300000,9.1,3040,3,3,1,593,205,2016,-37.7584,144.896805,1543
2,373000,9.1,3040,2,1,1,0,0,0,-37.755299,144.899597,1543
2,670000,9.1,3040,2,1,2,0,103,1990,-37.759998,144.900208,1543
5,2400000,9.1,3040,3,2,2,1315,0,0,-37.754799,144.891495,1543
4,1350000,9.1,3040,3,2,2,1076,180,1960,-37.760899,144.890503,1543
3,773000,9.5,3081,3,1,2,626,93,1955,-37.751999,145.036697,790
3,885000,9.5,3081,3,1,1,666,0,0,-37.7509,145.042297,790
3,770000,9.5,3081,3,1,4,762,0,1960,-37.752899,145.040604,790
2,855000,9.5,3081,2,1,0,693,0,0,-37.753399,145.045395,790
3,645000,9.5,3081,3,1,2,631,109,1950,-37.750599,145.042999,790
3,720000,9.5,3081,3,2,1,231,145,2012,-37.752701,145.0392,790
3,625000,9.5,3081,3,1,2,609,93,1950,-37.750401,145.033493,790
3,828000,9.5,3081,3,1,0,641,0,0,-37.751801,145.0457,790
3,676000,9.5,3081,3,1,0,605,0,0,-37.751598,145.0457,790
3,1310000,4.5,3057,3,1,2,456,144,1950,-37.763802,144.980392,5533
4,856000,4.5,3057,4,2,2,136,151,1997,-37.760101,144.980499,5533
2,580000,4.5,3057,2,1,1,0,65,1975,-37.7668,144.976501,5533
2,675000,4.5,3057,2,2,1,0,0,0,-37.775299,144.972504,5533
3,1350000,4.5,3057,3,1,2,407,0,0,-37.7663,144.979507,5533
3,940000,4.5,3057,3,1,2,213,116,1995,-37.764301,144.980804,5533
3,930000,4.5,3057,3,2,2,138,0,0,-37.7658,144.9823,5533
3,1495000,4.5,3057,3,1,1,259,130,1920,-37.776199,144.975494,5533
4,1550000,4.5,3057,4,2,2,470,191,1940,-37.773499,144.983307,5533
4,1815000,4.5,3057,4,1,1,233,204,1890,-37.777599,144.972702,5533
4,1625000,4.5,3057,4,2,2,822,145,1890,-37.774899,144.976196,5533
3,899000,4.5,3057,3,2,1,116,124,2007,-37.766701,144.982101,5533
2,435000,4.5,3057,2,1,1,197,55,2012,-37.771702,144.971893,5533
2,570000,4.5,3057,2,2,1,0,0,0,-37.765598,144.972595,5533
4,1900000,4.5,3057,4,2,1,227,0,0,-37.777599,144.972595,5533
2,1080000,4.5,3057,2,1,0,193,101,1890,-37.776501,144.975098,5533
4,1280000,4.5,3057,4,2,0,161,0,0,-37.777199,144.972305,5533
2,656000,4.5,3057,2,1,1,0,79,1960,-37.778599,144.975296,5533
2,570000,4.5,3057,2,1,2,1188,0,2012,-37.776901,144.970596,5533
4,1290000,4.5,3057,4,2,2,468,0,0,-37.7724,144.982895,5533
3,1170000,4.5,3057,3,2,0,185,0,1998,-37.775501,144.974396,5533
1,370000,4.5,3057,1,1,1,0,0,0,-37.764999,144.973099,5533
2,510000,4.5,3057,2,1,1,0,0,0,-37.767101,144.974594,5533
3,1574000,4.5,3057,3,3,2,336,207,2007,-37.766399,144.979706,5533
2,665000,4.5,3057,2,1,1,0,96,1940,-37.778599,144.975296,5533
2,590000,4.5,3057,2,2,1,0,71,2014,-37.775299,144.972504,5533
2,1024000,4.5,3057,2,1,1,148,0,0,-37.772099,144.972397,5533
3,1125000,4.5,3057,3,1,2,369,0,0,-37.772701,144.973602,5533
2,390000,4.5,3057,2,1,1,0,0,1970,-37.768902,144.977997,5533
3,800000,4.5,3057,3,3,2,0,0,0,-37.778801,144.9776,5533
3,1679000,4.5,3057,3,2,0,326,118,1920,-37.777599,144.975098,5533
3,1050000,4.5,3057,3,3,2,87,151,1998,-37.773899,144.975006,5533
2,957000,4.5,3057,2,1,1,148,0,0,-37.772202,144.975098,5533
3,825000,4.5,3057,3,1,1,213,116,1920,-37.7729,144.972397,5533
3,998000,4.5,3057,3,1,2,104,118,2000,-37.772301,144.976105,5533
3,1010000,4.5,3057,3,2,1,0,133,2014,-37.773998,144.973099,5533
3,910000,4.5,3057,2,1,1,231,0,1900,-37.775902,144.975998,5533
3,1050000,4.5,3057,3,1,1,279,122,1900,-37.7729,144.972198,5533
2,445000,4.5,3057,2,1,1,0,0,0,-37.768501,144.972397,5533
2,970000,4.5,3057,1,1,1,213,0,0,-37.768902,144.978806,5533
3,1600000,4.5,3057,3,1,2,812,113,1920,-37.7673,144.978195,5533
3,1325000,4.5,3057,3,2,2,190,135,1940,-37.768398,144.973907,5533
2,480000,4.5,3057,2,2,1,0,0,0,-37.767899,144.972504,5533
2,400000,4.5,3057,2,1,1,0,0,0,-37.764999,144.973099,5533
3,570000,4.5,3057,2,1,1,0,0,0,-37.7603,144.979507,5533
2,771000,4.5,3057,2,2,2,0,0,0,-37.773602,144.972504,5533
3,1335000,4.5,3057,3,1,2,308,113,1930,-37.771301,144.974396,5533
2,420000,4.5,3057,2,1,1,0,0,0,-37.773201,144.971603,5533
3,805000,4.5,3057,2,1,1,0,114,2003,-37.7789,144.973907,5533
3,892000,4.5,3057,3,2,1,0,0,1995,-37.765499,144.981598,5533
2,1005000,3.5,3121,2,1,0,0,0,0,-37.830101,145.0103,438
2,1231010,3.5,3121,2,1,2,225,119,1910,-37.828499,145.012497,438
2,881000,3.5,3121,2,1,1,172,94,1900,-37.8283,145.011993,438
2,1202500,3.5,3121,2,1,1,149,77,1900,-37.828701,145.008896,438
3,1435000,3.5,3121,3,1,0,182,102,1890,-37.828899,145.008896,438
3,368000,14.5,3061,3,1,2,600,0,0,-37.678299,144.967194,1889
3,455000,14.5,3061,3,1,1,766,0,0,-37.680401,144.9664,1889
3,735000,1.8,3053,3,1,2,3455,0,0,-37.804199,144.969101,6786
2,1460000,1.8,3053,2,1,0,99,0,0,-37.799198,144.973801,6786
3,860000,1.8,3053,2,2,1,0,109,1994,-37.805199,144.960403,6786
3,1662000,1.8,3053,3,1,0,118,0,0,-37.8009,144.9729,6786
3,1590000,1.8,3053,2,2,2,100,106,1900,-37.798302,144.9655,6786
2,610250,1.8,3053,2,1,1,0,72,1994,-37.8009,144.966202,6786
2,720000,1.8,3053,2,1,1,117,71,1890,-37.792999,144.972794,6786
2,840000,1.8,3053,2,1,0,66,81,1900,-37.804901,144.964401,6786
2,795000,1.8,3053,2,2,1,0,0,0,-37.8009,144.964203,6786
2,705000,1.8,3053,2,1,1,0,70,2000,-37.796902,144.966904,6786
1,435000,1.8,3053,1,1,1,0,0,0,-37.798199,144.965103,6786
4,1630100,1.8,3053,4,2,0,132,195,1890,-37.800999,144.965607,6786
2,480000,1.8,3053,2,1,1,0,0,2012,-37.7939,144.966293,6786
4,1600000,1.8,3053,4,2,1,635,0,0,-37.798801,144.970001,6786
2,500000,1.8,3053,2,2,1,0,65,2010,-37.7929,144.970505,6786
3,920000,1.8,3053,3,1,0,121,0,0,-37.7957,144.972504,6786
3,1600000,1.8,3053,2,3,1,0,192,0,-37.794498,144.971802,6786
2,1010000,1.8,3053,2,1,0,101,60,1880,-37.798901,144.971298,6786
3,875000,1.8,3053,3,1,1,0,0,0,-37.805199,144.960403,6786
2,1170000,1.8,3053,2,1,1,144,81,1890,-37.798401,144.973801,6786
4,1260000,1.8,3053,4,1,2,151,0,0,-37.796501,144.967896,6786
2,600000,1.8,3053,2,2,1,0,67,2013,-37.796902,144.974197,6786
1,310000,1.8,3053,1,1,1,0,0,0,-37.7929,144.970505,6786
3,1550000,1.8,3053,2,3,1,0,192,0,-37.794498,144.971802,6786
4,2033000,1.8,3053,2,2,2,123,0,0,-37.799801,144.966507,6786
3,1110000,1.8,3053,3,2,1,0,0,0,-37.794601,144.971603,6786
4,2705000,1.8,3053,4,2,2,0,0,0,-37.801201,144.968903,6786
4,1616000,1.8,3053,4,1,0,152,139,1890,-37.7966,144.970901,6786
2,585000,1.8,3053,2,1,1,0,0,0,-37.7985,144.974503,6786
4,1162000,1.8,3053,4,1,0,121,0,0,-37.7967,144.972397,6786
2,589000,1.8,3053,2,1,1,0,63,1999,-37.798599,144.968201,6786
4,2345000,1.8,3053,4,1,1,284,0,0,-37.7962,144.965897,6786
2,1117000,1.8,3053,2,1,0,128,92,1890,-37.799599,144.973694,6786
2,600000,1.8,3053,2,1,1,0,0,0,-37.8018,144.964996,6786
