distance,postcode,bedroom,bathroom,car,landsize,building area,year built
4.500000,3057,3,2,1,0,133,2014
4.500000,3057,2,1,1,231,114,1900
4.500000,3057,3,1,1,279,122,1900
4.500000,3057,2,1,1,0,0,0
4.500000,3057,1,1,1,213,116,1920
4.500000,3057,3,1,2,812,113,1920
4.500000,3057,3,2,2,190,135,1940
4.500000,3057,2,2,1,0,71,2014
4.500000,3057,2,1,1,0,0,0
4.500000,3057,2,1,1,0,114,2003
4.500000,3057,2,2,2,0,0,0
4.500000,3057,3,1,2,308,113,1930
4.500000,3057,2,1,1,0,70,2011
4.500000,3057,2,1,1,0,114,2003
4.500000,3057,3,2,1,0,133,1995
3.500000,3121,2,1,0,117,0,0
3.500000,3121,2,1,2,225,119,1910
3.500000,3121,2,1,1,172,94,1900
3.500000,3121,2,1,1,149,77,1900
3.500000,3121,3,1,0,182,102,1890
14.500000,3061,3,1,2,600,0,0
14.500000,3061,3,1,1,766,0,0
1.800000,3053,3,1,2,3455,0,0
1.800000,3053,2,1,0,99,60,1880
1.800000,3053,2,2,1,0,109,1994
1.800000,3053,3,1,0,118,0,0
1.800000,3053,2,2,2,100,106,1900
1.800000,3053,2,1,1,0,72,1994
1.800000,3053,2,1,1,117,71,1890
1.800000,3053,2,1,0,66,81,1900
1.800000,3053,2,2,1,0,67,2013
1.800000,3053,2,1,1,0,70,2000
1.800000,3053,1,1,1,0,0,0
1.800000,3053,4,2,0,132,195,1890
1.800000,3053,2,1,1,0,67,2012
1.800000,3053,4,2,1,635,67,2013
1.800000,3053,2,2,1,0,65,2010
1.800000,3053,3,1,0,121,0,0
1.800000,3053,2,3,1,0,192,0
1.800000,3053,2,1,0,101,60,1880
1.800000,3053,3,1,1,0,0,0
1.800000,3053,2,1,1,144,81,1890
1.800000,3053,4,1,2,151,0,0
1.800000,3053,2,2,1,0,67,2013
1.800000,3053,1,1,1,0,51,2009
1.800000,3053,2,3,1,0,192,0
1.800000,3053,2,2,2,123,106,1900
1.800000,3053,3,2,1,0,90,1860
1.800000,3053,4,2,2,0,0,0
1.800000,3053,4,1,0,152,139,1890
1.800000,3053,2,1,1,0,0,0
1.800000,3053,4,1,0,121,139,1890
1.800000,3053,2,1,1,0,63,1999
1.800000,3053,4,1,1,284,67,2013
1.800000,3053,2,1,0,128,92,1890
1.800000,3053,2,1,1,0,67,2012
1.800000,3053,2,1,1,122,67,2012
1.500000,3002,2,2,1,220,279,1970
1.500000,3002,2,2,3,364,279,1970
1.500000,3002,2,0,0,0,0,0
1.500000,3002,1,1,1,0,0,0
1.500000,3002,2,2,1,0,65,1970
1.500000,3002,2,2,2,0,150,2010
1.500000,3002,2,1,1,179,0,0
1.500000,3002,2,2,1,0,65,1970
1.500000,3002,1,1,1,0,0,0
1.500000,3002,2,1,1,0,0,0
1.500000,3002,1,1,1,0,0,0
1.500000,3002,2,1,0,0,46,1930
1.500000,3002,2,0,0,0,0,0
1.500000,3002,2,1,1,0,0,0
9.800000,3040,3,1,2,613,0,0
9.800000,3040,4,2,2,505,335,2013
9.800000,3040,3,1,1,64,192,1950
9.800000,3040,2,1,1,711,0,0
9.800000,3040,4,2,2,740,201,1950
9.800000,3040,3,3,2,242,240,2013
9.800000,3040,3,1,1,556,105,1940
9.800000,3040,3,1,2,293,0,0
9.800000,3040,4,2,1,179,160,1995
9.800000,3040,5,2,2,616,184,1950
9.800000,3040,3,2,2,544,0,1968
9.800000,3040,3,2,2,356,118,2015
9.800000,3040,3,1,2,196,0,1998
9.800000,3040,5,2,2,614,316,1970
9.800000,3040,3,1,2,368,0,0
9.800000,3040,3,2,2,356,223,2011
9.800000,3040,3,2,2,470,223,1968
9.800000,3040,3,1,1,688,192,1950
9.800000,3040,3,1,2,473,0,0
12.400000,3060,3,1,3,587,136,1970
12.400000,3060,3,1,4,661,135,1965
12.400000,3060,3,1,2,684,0,0
12.400000,3060,2,1,1,97,79,1970
12.400000,3060,3,2,1,738,138,2010
12.400000,3060,2,1,1,215,100,1990
12.400000,3060,3,1,1,605,103,1960
12.400000,3060,4,2,2,620,338,2015
12.400000,3060,3,1,2,650,112,1950
12.400000,3060,3,1,1,589,107,1961
12.400000,3060,3,1,1,726,114,1960
12.400000,3060,3,1,4,592,113,1960
12.400000,3060,3,1,1,404,101,1960
12.400000,3060,3,1,1,614,94,1960
12.400000,3060,4,2,3,254,164,1990
12.400000,3060,3,1,2,585,88,1960
12.400000,3060,3,2,4,587,153,1970
12.400000,3060,3,2,2,576,133,2012
12.400000,3060,3,1,2,720,97,1950
12.400000,3060,3,1,2,622,190,1970
12.400000,3060,3,2,1,603,115,1940
12.400000,3060,4,2,2,567,116,1950
12.400000,3060,3,2,1,280,0,0
12.400000,3060,2,1,2,640,114,1970
12.400000,3060,3,1,1,314,112,1970
12.400000,3060,4,2,1,430,219,1970
12.400000,3060,1,1,1,69,114,1960
12.400000,3060,4,2,3,476,164,1977
12.400000,3060,9,6,2,592,103,1960
12.400000,3060,3,1,4,528,120,1965
12.400000,3060,3,1,2,531,0,0
12.400000,3060,3,1,1,646,114,1960
12.400000,3060,3,1,2,604,190,1970
12.400000,3060,4,1,2,620,135,1950
12.400000,3060,3,1,3,602,97,1950
12.400000,3060,3,1,4,789,120,1965
12.400000,3060,4,2,1,613,219,1970
12.400000,3060,3,1,1,725,101,1960
12.400000,3060,4,2,2,647,136,2005
12.400000,3060,3,1,1,285,103,1960
12.400000,3060,3,1,1,609,103,1960
12.400000,3060,3,2,2,217,133,2012
12.400000,3060,2,1,4,1075,79,1970
12.400000,3060,3,1,1,599,107,1960
12.400000,3060,3,1,1,540,114,1960
12.400000,3060,2,1,1,583,0,0
12.400000,3060,4,2,3,209,120,1960
12.400000,3060,2,1,2,701,109,1960
12.400000,3060,3,2,2,297,133,2012
12.400000,3060,3,1,2,628,112,1950
12.400000,3060,3,1,4,533,135,1965
12.400000,3060,3,2,1,261,138,2010
12.400000,3060,4,2,2,467,136,1997
12.400000,3060,3,1,1,614,94,1960
12.400000,3060,2,1,2,621,109,1960
12.400000,3060,4,2,2,374,136,2005
12.400000,3060,3,1,2,604,190,1970
12.400000,3060,4,1,3,664,136,1970
12.400000,3060,3,1,1,592,113,1960
12.400000,3060,4,2,2,607,338,2015
12.400000,3060,3,2,2,305,133,2012
12.400000,3060,3,1,1,208,107,2011
12.400000,3060,3,2,1,195,91,2000
7.500000,3123,2,1,2,432,113,1940
7.500000,3123,3,1,2,780,0,1930
7.500000,3123,2,1,0,230,70,1900
7.500000,3123,2,1,1,0,69,1970
7.500000,3123,3,2,2,166,169,1980
7.500000,3123,2,1,2,826,0,0
7.500000,3123,2,1,2,945,113,1940
7.500000,3123,3,2,2,431,120,1950
7.500000,3123,5,3,2,431,203,1920
7.500000,3123,3,2,2,302,169,1980
7.500000,3123,3,3,4,459,0,0
7.500000,3123,3,2,2,200,169,1980
7.500000,3123,3,2,2,466,176,1915
7.500000,3123,2,1,1,0,0,1960
7.500000,3123,3,2,2,94,169,2005
7.500000,3123,4,2,2,154,360,1998
7.500000,3123,3,2,2,640,232,1907
7.500000,3123,2,1,1,0,69,1970
7.500000,3123,2,2,2,0,187,2001
7.500000,3123,3,2,1,646,228,1980
7.500000,3123,2,1,2,390,102,1935
7.500000,3123,3,2,1,144,107,1975
7.500000,3123,2,1,1,0,55,1967
7.500000,3123,4,3,1,710,0,0
7.500000,3123,1,1,0,2274,44,1970
7.500000,3123,2,1,1,0,68,1970
7.500000,3123,4,1,2,764,171,1940
7.500000,3123,1,1,1,0,60,1965
7.500000,3123,2,1,1,0,60,1970
7.500000,3123,2,1,1,0,110,1945
7.500000,3123,5,2,2,452,319,1902
7.500000,3123,4,2,2,457,166,1900
7.500000,3123,4,3,2,324,241,2002
7.500000,3123,2,2,2,358,187,2001
7.500000,3123,2,1,1,0,95,1970
7.500000,3123,4,3,3,726,304,1984
7.500000,3123,4,2,2,749,166,1900
7.500000,3123,3,1,2,362,130,1910
7.500000,3123,1,1,1,0,60,1965
7.500000,3123,3,2,2,0,187,2010
7.500000,3123,3,1,2,664,0,1930
7.500000,3123,2,1,0,229,70,1900
7.500000,3123,3,2,2,431,120,1950
7.500000,3123,5,3,4,1011,0,1905
7.500000,3123,2,1,1,150,99,1969
7.500000,3123,2,2,1,78,95,2011
7.500000,3123,4,2,3,762,278,0
7.500000,3123,4,2,2,1250,360,2000
7.500000,3123,2,1,1,0,68,1970
7.500000,3123,2,1,2,287,113,1940
7.500000,3123,3,2,1,213,162,1890
7.500000,3123,3,1,2,477,173,1880
7.500000,3123,3,2,2,155,181,2010
7.500000,3123,4,2,1,697,172,1905
7.500000,3123,3,2,2,289,181,2010
7.500000,3123,3,3,2,523,316,1955
7.500000,3123,3,2,2,832,232,1907
7.500000,3123,3,1,3,372,0,0
7.500000,3123,5,3,2,864,203,1920
7.500000,3123,2,1,1,0,69,1960
7.500000,3123,2,1,1,172,90,1960
7.500000,3123,5,3,3,757,240,1925
7.500000,3123,4,2,2,556,220,1900
7.500000,3123,2,1,2,326,113,1940
7.500000,3123,2,1,1,1153,69,1970
7.500000,3123,6,2,2,350,198,1900
7.500000,3123,1,1,1,2276,58,1950
7.500000,3123,3,1,2,783,130,1910
7.500000,3123,2,1,1,0,78,1965
7.500000,3123,2,1,1,3084,0,1960
7.500000,3123,2,1,1,0,69,1970
7.500000,3123,3,1,1,354,115,1900
7.500000,3123,1,1,0,917,44,1970
7.500000,3123,3,3,3,0,0,0
7.500000,3123,3,2,1,255,115,1890
7.500000,3123,2,1,3,166,69,1970
7.500000,3123,2,1,2,206,113,1940
7.500000,3123,4,2,1,588,172,1905
7.500000,3123,3,1,1,211,120,1990
10.600000,3084,2,1,1,132,69,1972
10.600000,3084,3,1,1,215,159,1985
10.600000,3084,3,1,1,858,136,1960
10.600000,3084,2,1,2,235,123,1990
10.600000,3084,2,2,1,0,0,2012
10.600000,3084,2,1,1,182,110,1973
10.600000,3084,2,1,1,158,88,1970
10.600000,3084,3,1,2,1547,190,1950
10.600000,3084,2,1,1,187,89,1980
10.600000,3084,2,1,2,4497,97,1972
10.600000,3084,3,1,2,600,190,1950
10.600000,3084,2,1,2,153,97,1972
10.600000,3084,3,1,2,577,140,1955
10.600000,3084,4,4,2,642,185,1950
10.600000,3084,3,2,1,422,142,2006
10.600000,3084,2,1,1,88,89,1980
10.600000,3084,3,2,2,4497,3,0
10.600000,3084,5,2,2,580,222,1940
10.600000,3084,3,2,2,255,3,0
10.600000,3084,4,1,1,570,110,1973
10.600000,3084,2,1,2,145,68,1970
10.600000,3084,3,2,2,175,3,2008
10.600000,3084,3,1,1,662,159,1950
10.600000,3084,3,2,2,285,172,2010
10.600000,3084,4,2,2,1180,0,0
10.600000,3084,3,1,2,674,190,1950
10.600000,3084,4,2,2,635,0,0
10.600000,3084,2,1,1,110,88,2010
10.600000,3084,3,1,1,639,115,1965
10.600000,3084,3,1,1,827,109,1952
10.600000,3084,2,1,2,247,68,1974
10.600000,3084,5,3,2,649,357,2017
10.600000,3084,4,1,4,836,110,1905
10.600000,3084,3,1,2,577,125,1950
9.000000,3079,5,4,2,2064,405,1951
9.000000,3079,3,1,1,624,117,1950
9.000000,3079,2,1,1,1473,65,1960
9.000000,3079,3,2,2,1232,0,1998
9.000000,3079,4,3,3,948,249,1960
9.000000,3079,4,2,2,830,315,1950
9.000000,3079,3,2,2,356,0,1998
9.000000,3079,4,2,2,1004,247,1935
9.000000,3079,2,1,1,0,0,0
9.000000,3079,3,1,1,1073,117,1947
9.000000,3079,4,3,2,583,318,1975
9.000000,3079,4,3,3,826,250,1955
9.000000,3079,3,2,1,180,165,2012
9.000000,3079,1,1,1,0,58,1960
14.500000,3047,3,1,2,610,121,1955
14.500000,3047,3,1,2,600,110,1950
14.500000,3047,2,1,1,197,0,2007
14.500000,3047,3,1,2,650,90,1975
14.500000,3047,3,1,2,600,110,1950
14.500000,3047,3,1,2,647,173,1960
14.500000,3047,3,1,1,601,92,1960
14.500000,3047,3,1,3,624,93,1966
14.500000,3047,3,1,2,598,92,1965
14.500000,3047,2,1,2,729,88,1960
14.500000,3047,3,1,1,607,92,1960
12.400000,3083,3,2,1,218,110,2004
12.400000,3083,2,1,1,907,165,1960
12.400000,3083,5,2,2,544,133,2000
12.400000,3083,2,1,1,640,0,1970
12.400000,3083,4,1,1,465,120,1970
12.400000,3083,2,1,1,128,0,1970
12.400000,3083,3,1,2,556,0,0
12.400000,3083,3,2,1,468,153,1970
12.400000,3083,2,1,1,770,165,1950
7.800000,3012,2,2,1,180,179,2011
7.800000,3012,2,2,2,269,123,1915
7.800000,3012,2,1,1,259,105,1940
7.800000,3012,3,2,2,275,145,1920
7.800000,3012,2,1,1,224,89,1915
7.800000,3012,1,1,1,370,38,1960
7.800000,3012,3,1,1,350,114,1950
7.800000,3012,2,2,0,84,130,1900
7.800000,3012,1,1,0,272,107,1915
7.800000,3012,2,1,1,117,74,2008
7.800000,3012,2,1,1,220,219,1890
7.800000,3012,3,1,1,325,100,1920
7.800000,3012,1,1,1,0,36,1970
7.800000,3012,3,2,0,272,132,1915
7.800000,3012,4,2,1,276,4,1948
7.800000,3012,2,1,1,0,0,0
7.800000,3012,4,2,1,274,172,1910
7.800000,3012,3,1,1,275,100,1920
7.800000,3012,3,2,1,343,109,1920
7.800000,3012,1,1,1,0,38,1960
12.100000,3163,4,3,2,286,160,1990
12.100000,3163,4,2,1,650,178,1935
12.100000,3163,3,1,2,701,108,1950
12.100000,3163,3,2,2,302,172,2000
12.100000,3163,1,2,2,242,0,2005
12.100000,3163,2,1,1,274,107,1925
12.100000,3163,2,1,1,129,92,0
12.100000,3163,2,1,1,161,89,1980
12.100000,3163,3,2,1,277,109,1975
12.100000,3163,3,1,2,595,130,1957
12.100000,3163,2,1,2,275,94,1975
12.100000,3163,2,1,1,0,86,0
12.100000,3163,3,1,2,618,163,1960
12.100000,3163,2,1,1,697,89,1970
12.100000,3163,3,2,2,834,168,1954
12.100000,3163,2,2,2,5289,72,2013
12.100000,3163,3,1,6,612,101,1960
12.100000,3163,3,2,2,0,0,2009
12.100000,3163,3,1,1,700,0,0
12.100000,3163,4,2,2,660,167,1920
12.100000,3163,1,1,1,0,0,1960
12.100000,3163,2,1,2,313,94,1975
12.100000,3163,1,1,1,0,0,1960
12.100000,3163,2,1,1,0,86,0
12.100000,3163,1,1,1,0,37,1966
12.100000,3163,3,2,2,627,169,1950
12.100000,3163,3,2,2,0,0,2013
12.100000,3163,5,2,2,683,223,1960
12.100000,3163,3,1,1,181,104,1975
12.100000,3163,2,2,2,1318,72,2008
12.100000,3163,2,2,1,293,125,2004
12.100000,3163,2,2,1,5289,70,2013
12.100000,3163,3,2,1,690,109,1975
12.100000,3163,4,2,2,557,178,1955
12.100000,3163,2,1,2,308,0,1991
12.100000,3163,4,1,1,102,92,1960
12.100000,3163,3,1,1,554,0,0
12.100000,3163,3,2,2,506,169,1950
12.100000,3163,1,1,1,0,44,1966
12.100000,3163,4,3,2,297,160,1990
12.100000,3163,3,2,2,553,138,1960
12.100000,3163,3,1,2,735,130,1957
12.100000,3163,4,2,2,990,267,2003
12.100000,3163,2,1,1,697,89,1970
12.100000,3163,3,1,1,560,0,0
12.100000,3163,2,1,1,186,110,1980
12.100000,3163,3,1,1,345,104,1940
11.800000,3204,3,2,2,650,150,1950
11.800000,3204,4,1,2,903,235,1985
11.800000,3204,4,2,2,705,226,1922
11.800000,3204,2,1,1,719,0,2005
11.800000,3204,1,1,1,0,36,1960
11.800000,3204,1,1,1,0,44,2010
11.800000,3204,3,1,1,703,156,1940
11.800000,3204,2,1,1,250,65,1970
11.800000,3204,3,1,1,805,808,1925
11.800000,3204,3,2,2,378,142,1924
11.800000,3204,4,2,1,678,162,1920
11.800000,3204,3,1,1,265,91,1990
11.800000,3204,4,2,2,702,153,1929
11.800000,3204,2,1,1,516,0,0
11.800000,3204,3,1,1,690,91,1930
11.800000,3204,3,2,2,667,142,1950
11.800000,3204,1,1,1,0,44,2010
11.800000,3204,3,3,4,464,160,1997
11.800000,3204,3,2,2,326,188,2000
11.800000,3204,2,1,1,0,52,2011
11.800000,3204,1,1,1,0,44,1975
11.800000,3204,3,2,3,0,93,1970
11.800000,3204,2,1,1,210,90,1996
11.800000,3204,3,1,1,551,156,1940
11.800000,3204,2,1,1,0,0,2002
11.800000,3204,2,1,2,300,105,1930
11.800000,3204,3,2,2,379,167,1995
11.800000,3204,4,3,1,718,189,1939
11.800000,3204,3,1,2,578,140,1935
11.800000,3204,4,2,2,691,193,1935
11.800000,3204,3,2,1,180,92,1997
11.800000,3204,4,2,2,862,153,1970
11.800000,3204,1,1,1,0,36,1970
11.800000,3204,4,2,2,666,158,1937
11.800000,3204,3,1,1,397,124,1940
11.800000,3204,1,1,1,0,36,1970
11.800000,3204,4,2,2,668,0,1980
11.800000,3204,2,1,1,0,52,2011
11.800000,3204,3,2,1,238,127,1998
11.800000,3204,3,2,1,382,137,1998
11.800000,3204,3,1,2,595,140,1935
11.800000,3204,3,2,2,379,163,1980
11.800000,3204,2,1,1,533,52,2011
11.800000,3204,2,1,1,0,69,1970
11.800000,3204,1,1,1,0,44,2010
11.800000,3204,2,1,1,0,65,1970
11.800000,3204,4,2,2,144,226,2006
11.800000,3204,3,2,2,692,167,1995
11.800000,3204,1,1,1,0,36,1970
11.800000,3204,2,1,2,452,105,1930
11.800000,3204,2,1,1,94,91,1970
11.800000,3204,2,1,1,0,92,1970
11.800000,3204,4,2,2,647,153,1929
11.800000,3204,2,1,1,0,68,1970
11.800000,3204,2,1,1,0,52,2005
8.200000,3012,3,1,1,533,162,1980
8.200000,3012,6,3,2,554,199,1940
8.200000,3012,2,1,1,444,98,1940
8.200000,3012,3,2,2,355,128,1950
8.200000,3012,3,1,2,601,147,1960
8.200000,3012,3,1,6,970,162,1955
8.200000,3012,4,1,1,255,131,1920
8.200000,3012,4,2,3,390,149,1950
8.200000,3012,3,1,1,361,0,0
8.200000,3012,4,2,2,497,179,1980
8.200000,3012,4,2,1,0,171,1970
8.200000,3012,2,1,1,0,56,1965
8.200000,3012,4,2,2,497,179,1980
8.200000,3012,2,1,2,161,75,1970
8.200000,3012,2,1,1,92,82,1970
8.200000,3012,3,1,1,144,123,1950
8.200000,3012,2,1,1,80,64,1980
8.200000,3012,3,1,2,302,125,1938
8.200000,3012,4,2,1,0,171,1970
8.200000,3012,3,1,2,347,113,1925
8.200000,3012,3,1,1,442,123,1950
8.200000,3012,1,1,1,0,99,0
8.200000,3012,3,1,1,412,162,1980
8.200000,3012,2,1,1,0,56,1965
8.200000,3012,3,1,3,440,131,1950
8.200000,3012,3,1,1,353,360,1925
8.200000,3012,3,1,4,596,85,1930
8.200000,3012,4,1,3,511,149,1950
8.200000,3012,3,1,2,255,148,2001
8.200000,3012,2,1,4,596,85,1930
8.200000,3012,3,2,3,336,94,1910
8.200000,3012,2,1,1,148,79,2011
8.200000,3012,3,1,2,434,147,1960
8.200000,3012,2,1,2,426,144,1930
8.200000,3012,2,2,1,0,171,1970
8.200000,3012,2,1,1,154,2,2005
8.200000,3012,3,1,1,466,123,1950
8.200000,3012,3,1,4,495,85,1930
8.200000,3012,3,1,3,448,96,1925
8.200000,3012,2,1,2,462,101,1960
8.200000,3012,2,1,1,308,82,2013
8.200000,3012,3,1,1,405,123,1950
8.200000,3012,3,2,3,446,0,2006
8.200000,3012,2,1,1,259,98,1940
8.200000,3012,3,1,1,267,95,1940
8.200000,3012,2,1,2,161,700,1977
8.200000,3012,3,1,4,1000,85,1930
8.200000,3012,2,1,2,626,144,1930
8.200000,3012,3,2,2,520,0,0
8.200000,3012,1,1,1,628,44,1970
8.200000,3012,4,1,2,536,113,1925
8.200000,3012,3,1,2,501,147,1960
8.200000,3012,3,1,3,372,96,1920
8.200000,3012,2,1,1,0,56,1965
8.200000,3012,2,1,1,0,90,1980
8.200000,3012,3,2,3,466,0,1940
8.200000,3012,4,2,1,665,171,1960
8.200000,3012,2,1,1,0,90,1975
8.200000,3012,3,1,1,321,0,0
8.200000,3012,2,1,1,781,82,2013
8.200000,3012,3,2,2,335,128,1950
8.200000,3012,5,2,2,352,0,0
8.200000,3012,3,1,1,397,127,1960
13.900000,3020,2,1,2,672,111,1958
13.900000,3020,3,2,3,628,140,1960
13.900000,3020,2,1,0,697,94,1970
13.900000,3020,3,2,2,605,102,1965
13.900000,3020,4,1,2,837,156,1930
13.900000,3020,3,1,1,706,0,0
13.900000,3020,2,1,1,74,88,1970
13.900000,3020,2,1,2,697,111,1950
13.900000,3020,3,1,1,697,110,1928
13.900000,3020,2,1,1,534,90,1950
13.900000,3020,3,1,1,697,110,1928
13.900000,3020,1,1,1,2347,43,1975
13.900000,3020,3,1,1,199,110,1928
13.900000,3020,2,1,1,74,78,1970
13.900000,3020,4,1,1,697,110,1928
13.900000,3020,3,2,7,420,150,1970
13.900000,3020,3,1,0,695,153,1920
13.900000,3020,3,1,3,743,115,1970
13.900000,3020,2,1,1,497,88,1970
13.900000,3020,3,1,2,534,0,0
13.900000,3020,3,1,0,697,153,1920
13.900000,3020,2,1,1,36,88,1970
13.900000,3020,2,1,2,463,85,1958
13.900000,3020,2,1,1,36,88,1970
10.900000,3012,3,1,1,131,81,1900
10.900000,3012,2,1,2,191,87,2014
10.900000,3012,3,1,2,715,147,1960
10.400000,3163,2,2,1,0,0,0
10.400000,3163,3,1,2,553,137,1930
10.400000,3163,3,2,1,295,176,1930
10.400000,3163,2,1,1,1035,78,1963
10.400000,3163,2,1,1,0,68,1995
10.400000,3163,2,1,1,0,68,1960
10.400000,3163,2,1,1,100,78,1970
10.400000,3163,2,2,1,81,2,1963
10.400000,3163,2,1,1,0,68,1970
10.400000,3163,5,3,2,688,347,1910
10.400000,3163,2,1,1,0,78,1970
10.400000,3163,2,1,1,0,78,1970
10.400000,3163,2,1,1,1784,110,1970
14.000000,3166,2,1,2,553,140,1938
14.000000,3166,2,1,1,0,80,1960
14.000000,3166,2,1,1,0,87,2004
14.000000,3166,3,1,1,670,118,1925
14.000000,3166,3,1,2,689,115,1975
14.000000,3166,3,1,2,602,107,1950
14.000000,3166,2,1,1,211,87,1975
14.000000,3166,3,1,2,553,140,1938
14.000000,3166,3,1,2,650,104,1970
14.000000,3166,3,1,2,340,103,1930
14.000000,3166,3,2,2,544,146,1970
14.000000,3166,3,1,2,643,112,1930
14.000000,3166,2,1,2,691,140,1950
14.000000,3166,3,1,2,548,115,1975
14.000000,3166,4,1,2,683,183,1965
14.000000,3166,4,1,2,802,183,1965
14.000000,3166,2,1,1,156,80,1960
14.000000,3166,2,2,2,607,138,1950
14.000000,3166,3,1,2,543,139,1940
14.000000,3166,3,1,2,119,104,1970
14.000000,3166,3,2,2,279,95,1930
14.000000,3166,4,1,2,604,183,1965
14.000000,3166,3,1,1,685,118,1925
14.000000,3166,3,1,2,528,112,1930
14.000000,3166,3,2,1,728,0,0
14.000000,3166,5,3,2,695,305,2015
14.000000,3166,3,1,1,112,118,1925
7.400000,3185,2,1,1,722,74,1970
7.400000,3185,2,1,0,477,0,1964
7.400000,3185,1,1,1,486,0,0
7.400000,3185,2,1,0,785,0,1964
7.400000,3185,2,2,1,66,111,2005
7.400000,3185,4,2,3,485,0,0
7.400000,3185,2,1,1,0,74,1971
2.500000,3121,2,1,2,176,114,1920
2.500000,3121,2,1,1,115,0,2007
2.500000,3121,1,1,1,0,52,2007
2.500000,3121,3,2,2,324,165,1880
2.500000,3121,2,1,0,146,0,0
2.500000,3121,2,1,1,0,0,1980
2.500000,3121,3,2,2,324,165,1880
2.500000,3121,2,1,0,138,0,0
2.500000,3121,1,1,1,0,52,2007
2.500000,3121,2,1,1,131,80,1890
2.500000,3121,2,1,1,125,68,1900
2.500000,3121,1,1,1,0,52,2007
2.500000,3121,3,2,2,263,166,2016
2.500000,3121,2,1,1,0,75,2015
2.500000,3121,2,1,0,128,0,0
2.500000,3121,2,1,1,144,0,2007
2.500000,3121,2,1,1,0,75,2007
2.500000,3121,2,1,1,151,151,1998
2.500000,3121,3,1,1,326,100,1890
2.500000,3121,2,2,2,138,108,2001
1.900000,3008,1,1,1,0,53,2000
1.900000,3008,4,2,2,0,128,0
1.900000,3008,2,2,2,0,128,0
9.100000,3015,5,1,3,669,143,1950
9.100000,3015,2,2,1,151,102,2011
9.100000,3015,3,1,5,669,124,1950
9.100000,3015,4,3,1,662,265,2016
9.100000,3015,3,2,2,738,0,0
9.100000,3015,3,2,3,669,0,0
9.100000,3015,2,1,1,224,130,1980
9.100000,3015,2,1,2,462,130,1970
9.100000,3015,3,1,2,144,92,1980
9.100000,3015,2,1,1,78,130,1980
9.100000,3015,2,1,1,126,83,1975
9.100000,3015,3,2,2,337,0,0
9.100000,3015,2,1,1,78,62,1960
9.100000,3015,2,1,1,228,100,2000
12.500000,3041,4,2,2,697,277,2012
12.500000,3041,4,3,2,528,192,1966
12.500000,3041,3,2,4,556,196,1950
12.500000,3041,4,3,2,541,192,1966
12.500000,3041,4,2,2,539,277,2012
5.300000,3032,2,1,1,0,51,1960
5.300000,3032,3,2,1,337,153,1930
5.300000,3032,4,2,1,621,192,1900
5.300000,3032,2,1,1,321,51,1960
5.300000,3032,3,3,2,650,242,1925
5.300000,3032,2,1,1,0,51,2012
9.300000,3145,20,1,2,875,0,0
9.300000,3145,3,1,2,658,0,0
9.300000,3145,2,1,2,0,0,0
9.300000,3145,5,2,1,521,208,1915
9.300000,3145,2,1,1,472,57,1960
12.700000,3018,3,2,2,537,152,0
12.700000,3018,5,3,6,705,313,2005
12.700000,3018,4,3,4,697,255,2005
14.500000,3042,3,1,1,696,132,1975
14.500000,3042,2,1,1,161,100,2010
14.500000,3042,4,2,1,697,146,2013
14.500000,3042,3,1,1,255,132,1991
14.500000,3042,4,2,7,754,146,2013
14.500000,3042,3,1,1,695,141,1970
14.500000,3042,4,3,1,308,174,1970
14.500000,3042,3,2,2,260,150,1980
14.500000,3042,3,1,1,166,136,1999
14.500000,3042,4,2,1,231,146,2013
14.500000,3042,3,1,1,338,107,1960
14.500000,3042,3,2,2,554,129,1980
9.800000,3185,3,2,2,236,193,2004
9.800000,3185,2,1,1,0,65,1970
9.800000,3185,2,1,1,0,75,1960
9.800000,3185,2,1,1,0,75,1960
9.800000,3185,4,3,3,474,230,2010
3.700000,3054,3,1,2,341,164,1910
3.700000,3054,4,2,1,256,156,1890
9.100000,3040,4,2,2,273,161,1950
9.100000,3040,3,3,2,240,240,2013
9.100000,3040,2,1,1,70,72,0
0.300000,1980,0,0,0,0,0,0
9.100000,3040,4,2,2,746,161,1950
3.300000,3206,3,1,1,178,116,1910
3.300000,3206,1,1,1,0,64,1888
3.300000,3206,3,2,0,130,133,1890
3.300000,3206,3,2,0,140,133,1890
3.300000,3206,2,1,1,263,0,0
3.300000,3206,2,1,1,236,0,0
3.300000,3206,4,1,0,306,0,1900
3.300000,3206,3,1,1,163,85,1890
3.300000,3206,3,1,1,185,116,1910
3.300000,3206,2,1,1,115,0,0
3.300000,3206,2,1,0,111,70,1915
6.400000,3078,1,1,1,915,0,0
6.400000,3078,3,2,2,528,131,1967
6.400000,3078,4,2,2,600,271,2008
6.400000,3078,1,1,1,0,52,1970
11.100000,3025,3,1,2,606,109,1970
11.100000,3025,3,1,2,534,167,1967
11.100000,3025,3,1,3,535,132,1970
6.300000,3143,2,2,3,311,107,1900
6.300000,3143,2,2,1,189,75,2006
6.300000,3143,2,1,1,0,66,1964
0.230000,1960,0,0,0,0,0,0
6.300000,3143,3,2,2,1803,285,2011
6.300000,3143,2,2,0,195,0,0
6.300000,3143,3,2,2,0,100,2006
6.300000,3143,2,1,1,869,74,1980
6.300000,3143,2,1,2,0,0,0
6.300000,3143,3,2,3,395,14,1970
6.300000,3143,1,1,0,0,48,1966
