suburb,address,rooms,type,price,method,seller,date,distance,postcode,bedroom,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longitude,region_name,property_count
Rosanna,7 Douglas St,4,h,1021000,S,Nelson,30-07-2016,11.4,3084,4,2,2,782,0,1950,Banyule,-37.743301,145.071594,Eastern Metropolitan,3540
Rosanna,3/25 Ellesmere Pde,3,t,710000,S,Buckingham,30-07-2016,11.4,3084,3,1,1,174,0,1196,Banyule,-37.740398,145.064804,Eastern Metropolitan,3540
Rosanna,3/165 Mountain View Pde,3,t,990000,S,Miles,30-07-2016,11.4,3084,3,2,2,276,0,1196,Banyule,-37.733601,145.061493,Eastern Metropolitan,3540
Rosanna,23 Silk St,3,h,908000,S,Miles,30-07-2016,11.4,3084,3,1,2,692,125,1950,Banyule,-37.734501,145.075302,Eastern Metropolitan,3540
Seddon,56 Hamilton St,3,h,1145000,S,Burnham,03-09-2016,6.6,3011,3,1,1,350,116,1890,Maribyrnong,-37.809399,144.886902,Western Metropolitan,2417
Seddon,14 Pole St,3,h,970000,S,Jas,03-12-2016,6.6,3011,3,1,0,137,98,1890,Maribyrnong,-37.8078,144.897202,Western Metropolitan,2417
Seddon,38 Lily St,3,h,1325000,VB,Jas,04-06-2016,6.6,3011,3,3,2,227,211,2015,Maribyrnong,-37.803299,144.889694,Western Metropolitan,2417
Seddon,24/294 Nicholson St,2,u,450000,S,Village,06-08-2016,6.6,3011,2,1,2,0,65,1970,Maribyrnong,-37.808701,144.897797,Western Metropolitan,2417
Seddon,58 Station Rd,3,h,1330000,S,Sweeney,07-11-2016,6.6,3011,3,3,2,168,187,2012,Maribyrnong,-37.806599,144.886993,Western Metropolitan,2417
Seddon,44 Alexander St,3,h,1075000,SP,Jas,08-10-2016,6.6,3011,3,2,1,306,140,1900,Maribyrnong,-37.803799,144.889603,Western Metropolitan,2417
Seddon,50 Hyde St,3,h,937500,S,Village,08-10-2016,6.6,3011,2,2,2,409,0,1196,Maribyrnong,-37.8097,144.898697,Western Metropolitan,2417
Seddon,38 Lily St,3,h,1350000,PI,Village,08-10-2016,6.6,3011,3,3,2,227,211,2015,Maribyrnong,-37.803299,144.889694,Western Metropolitan,2417
Seddon,15 Pentland Pde,4,h,1201000,S,Village,10-12-2016,6.6,3011,4,2,1,299,158,1910,Maribyrnong,-37.808701,144.895203,Western Metropolitan,2417
Seddon,61 Station Rd,3,h,990000,S,Jas,12-11-2016,6.6,3011,3,1,0,371,134,1910,Maribyrnong,-37.806599,144.8853,Western Metropolitan,2417
Seddon,1/26 emma St,2,t,720000,SP,Greg,14-05-2016,6.6,3011,2,1,1,126,127,2011,Maribyrnong,-37.804501,144.889801,Western Metropolitan,2417
Seddon,5 Henry St,2,h,780000,S,Jas,15-10-2016,6.6,3011,2,1,1,176,0,1196,Maribyrnong,-37.805199,144.888306,Western Metropolitan,2417
Seddon,64 Pilgrim St,3,h,880000,SP,Jas,15-10-2016,6.6,3011,3,1,0,216,125,1890,Maribyrnong,-37.805199,144.894104,Western Metropolitan,2417
Seddon,38 Alfred St,3,h,920000,PI,Jas,16-04-2016,6.6,3011,3,2,2,0,132,2000,Maribyrnong,-37.805698,144.885696,Western Metropolitan,2417
Seddon,11 Hotham St,3,h,1395000,SP,Jas,16-04-2016,6.6,3011,3,1,2,467,155,1946,Maribyrnong,-37.809299,144.894104,Western Metropolitan,2417
Seddon,16 Margaret St,3,h,965000,S,Jas,16-04-2016,6.6,3011,3,1,0,217,104,1910,Maribyrnong,-37.803699,144.887405,Western Metropolitan,2417
Seddon,258 Nicholson St,3,h,920000,VB,Jas,16-07-2016,6.6,3011,3,2,1,309,149,1910,Maribyrnong,-37.806999,144.897995,Western Metropolitan,2417
Seddon,24 Perry St,3,h,1001000,S,Jas,16-07-2016,6.6,3011,2,1,1,256,0,1196,Maribyrnong,-37.808601,144.8927,Western Metropolitan,2417
Seddon,2 Skipper La,2,t,755000,SP,Village,16-07-2016,6.6,3011,2,2,1,97,0,1196,Maribyrnong,-37.804401,144.894104,Western Metropolitan,2417
Seddon,70 Station Rd,3,h,875000,S,Jas,16-07-2016,6.6,3011,3,2,2,193,154,2000,Maribyrnong,-37.806499,144.886597,Western Metropolitan,2417
Seddon,5 Williamstown Rd,2,h,822500,SP,Biggin,17-09-2016,6.6,3011,2,2,1,228,111,1930,Maribyrnong,-37.803398,144.885498,Western Metropolitan,2417
Seddon,52 Alexander St,2,h,990000,S,Burnham,18-03-2017,6.6,3011,2,1,2,306,0,1196,Maribyrnong,-37.803699,144.889297,Western Metropolitan,2417
Seddon,22 Alfred St,3,h,1080000,VB,Village,18-03-2017,6.6,3011,3,1,0,234,111,1900,Maribyrnong,-37.805099,144.885803,Western Metropolitan,2417
Seddon,34 Princess St,3,h,1126000,S,Jas,18-03-2017,6.6,3011,3,1,0,357,0,1196,Maribyrnong,-37.810299,144.896194,Western Metropolitan,2417
Seddon,2 Seddon St,2,h,1025000,SP,Sweeney,18-03-2017,6.6,3011,2,1,0,248,0,1196,Maribyrnong,-37.8083,144.889603,Western Metropolitan,2417
Seddon,93 Williamstown Rd,5,h,1275000,SP,Jas,18-03-2017,6.6,3011,5,3,1,386,218,1890,Maribyrnong,-37.8078,144.884598,Western Metropolitan,2417
Seddon,20 Greig St,3,h,881000,S,Jas,18-06-2016,6.6,3011,2,1,2,217,0,1196,Maribyrnong,-37.807499,144.8909,Western Metropolitan,2417
Seddon,27 thomson St,2,h,955000,SP,Jas,19-11-2016,6.6,3011,2,1,0,148,72,1912,Maribyrnong,-37.808399,144.890701,Western Metropolitan,2417
Seddon,4 webster St,4,h,1455000,SP,Jas,19-11-2016,6.6,3011,4,2,3,571,198,1920,Maribyrnong,-37.808998,144.886505,Western Metropolitan,2417
Seddon,8/294 Nicholson St,1,u,215000,VB,Greg,22-05-2016,6.6,3011,1,1,1,0,0,1196,Maribyrnong,-37.808701,144.897797,Western Metropolitan,2417
Seddon,204/2 Alexander St,2,u,533000,S,Jas,22-08-2016,6.6,3011,2,1,1,0,62,2012,Maribyrnong,-37.804199,144.891998,Western Metropolitan,2417
Seddon,23 Henry St,3,h,1200000,S,Burnham,22-08-2016,6.6,3011,2,1,1,374,0,1196,Maribyrnong,-37.805698,144.888199,Western Metropolitan,2417
Seddon,32 Walter St,4,h,970000,VB,Jas,23-04-2016,6.6,3011,2,2,1,149,127,1920,Maribyrnong,-37.804699,144.894806,Western Metropolitan,2417
Seddon,10/117 Albert St,2,u,355000,S,Sweeney,24-09-2016,6.6,3011,2,1,1,0,71,1975,Maribyrnong,-37.806599,144.897095,Western Metropolitan,2417
Seddon,54 Charles St,3,h,1032000,SP,Village,25-02-2017,6.6,3011,3,1,0,224,136,1900,Maribyrnong,-37.806702,144.893402,Western Metropolitan,2417
Seddon,8 Perry St,2,h,887000,S,Jas,26-07-2016,6.6,3011,2,1,1,170,0,1196,Maribyrnong,-37.808201,144.892807,Western Metropolitan,2417
Seddon,3 South St,3,h,965000,S,Williams,27-06-2016,6.6,3011,3,1,1,283,0,1940,Maribyrnong,-37.8064,144.894394,Western Metropolitan,2417
Seddon,6 Staff St,4,h,920000,PI,Biggin,28-05-2016,6.6,3011,2,1,0,274,0,1196,Maribyrnong,-37.803902,144.892899,Western Metropolitan,2417
Seddon,18 William St,4,h,1270000,S,Jas,28-05-2016,6.6,3011,3,1,1,352,150,1890,Maribyrnong,-37.805901,144.889893,Western Metropolitan,2417
Seddon,28 Lily St,3,h,1310000,S,Nelson,28-08-2016,6.6,3011,3,2,1,229,0,1196,Maribyrnong,-37.8032,144.889206,Western Metropolitan,2417
Seddon,80 Gamon St,2,h,815000,S,Chisholm,30-07-2016,6.6,3011,2,1,0,172,81,1900,Maribyrnong,-37.810001,144.889603,Western Metropolitan,2417
Seddon,278 Nicholson St,2,h,701000,PI,Village,30-07-2016,6.6,3011,2,1,0,164,0,1910,Maribyrnong,-37.8078,144.897903,Western Metropolitan,2417
South Melbourne,806/50 Albert Rd,2,u,593000,S,Dingle,03-09-2016,2.1,3205,2,2,1,0,83,2012,Port Phillip,-37.834099,144.971298,Southern Metropolitan,5943
South Melbourne,157 Napier St,3,h,1600000,SP,Marshall,03-09-2016,2.1,3205,3,2,1,88,93,1890,Port Phillip,-37.8363,144.962799,Southern Metropolitan,5943
South Melbourne,18 Cobden St,2,h,920500,S,Greg,03-12-2016,2.1,3205,2,1,0,114,0,1196,Port Phillip,-37.8344,144.968597,Southern Metropolitan,5943
South Melbourne,396 Dorcas St,4,h,1620000,S,Greg,03-12-2016,2.1,3205,4,2,0,163,153,1890,Port Phillip,-37.835499,144.951004,Southern Metropolitan,5943
South Melbourne,218 Ferrars St,1,h,1002000,S,Marshall,03-12-2016,2.1,3205,1,1,0,84,0,1912,Port Phillip,-37.833199,144.954803,Southern Metropolitan,5943
South Melbourne,294 Moray St,2,h,1355000,S,Marshall,03-12-2016,2.1,3205,2,1,0,101,0,1196,Port Phillip,-37.835899,144.964401,Southern Metropolitan,5943
South Melbourne,25 Mountain St,3,h,1270000,S,hockingstuart,04-03-2017,2.1,3205,3,1,0,149,104,1900,Port Phillip,-37.837399,144.949493,Southern Metropolitan,5943
South Melbourne,38 Tribe St,3,h,2633000,S,Marshall,04-03-2017,2.1,3205,3,1,0,276,119,1900,Port Phillip,-37.838001,144.948898,Southern Metropolitan,5943
South Melbourne,144 Cobden St,3,h,1405000,PI,Greg,04-06-2016,2.1,3205,3,1,1,181,117,1880,Port Phillip,-37.836498,144.963104,Southern Metropolitan,5943
South Melbourne,16/63 Dorcas St,2,u,575000,SP,Greg,04-06-2016,2.1,3205,2,2,1,0,0,2001,Port Phillip,-37.8311,144.967896,Southern Metropolitan,5943
South Melbourne,3 Park Pl,1,u,760500,S,Marshall,04-06-2016,2.1,3205,2,0,0,438,0,1196,Port Phillip,-37.8353,144.960007,Southern Metropolitan,5943
South Melbourne,352 Moray St,4,h,2260000,PI,Marshall,07-05-2016,2.1,3205,5,3,0,190,232,1856,Port Phillip,-37.8377,144.965302,Southern Metropolitan,5943
South Melbourne,33 Mountain St,2,h,1150000,S,Greg,07-05-2016,2.1,3205,2,1,0,113,0,1196,Port Phillip,-37.837299,144.949295,Southern Metropolitan,5943
South Melbourne,72 Smith St,3,h,1595000,SP,Marshall,07-05-2016,2.1,3205,3,2,0,171,126,1890,Port Phillip,-37.8391,144.950104,Southern Metropolitan,5943
South Melbourne,13/182 Albert Rd,2,u,595000,S,hockingstuart,07-11-2016,2.1,3205,2,1,1,0,76,2004,Port Phillip,-37.836899,144.968002,Southern Metropolitan,5943
South Melbourne,1901/50 Albert Rd,2,u,490000,S,Dingle,07-11-2016,2.1,3205,2,1,1,0,56,2013,Port Phillip,-37.834099,144.971298,Southern Metropolitan,5943
South Melbourne,247 York St,3,h,1250000,S,Greg,08-10-2016,2.1,3205,3,2,0,224,113,1890,Port Phillip,-37.832901,144.952896,Southern Metropolitan,5943
South Melbourne,126/69 Dorcas St,3,u,862000,S,Greg,10-09-2016,2.1,3205,3,2,2,0,0,2001,Port Phillip,-37.8311,144.967896,Southern Metropolitan,5943
South Melbourne,315 Moray St,4,h,2180000,S,Marshall,10-12-2016,2.1,3205,4,3,1,200,153,1860,Port Phillip,-37.835999,144.964996,Southern Metropolitan,5943
South Melbourne,22A Cobden St,2,h,930000,SP,Cayzer,11-02-2017,2.1,3205,2,1,0,115,76,1900,Port Phillip,-37.834499,144.968506,Southern Metropolitan,5943
South Melbourne,119 Park St,2,u,600000,S,Greg,12-11-2016,2.1,3205,2,1,1,0,0,1196,Port Phillip,-37.834,144.966507,Southern Metropolitan,5943
South Melbourne,25 Cobden St,3,h,1200000,VB,Greg,13-08-2016,2.1,3205,3,2,0,113,120,1910,Port Phillip,-37.834599,144.968796,Southern Metropolitan,5943
South Melbourne,54b Napier St,2,u,612000,S,Greg,14-05-2016,2.1,3205,2,1,1,0,0,1196,Port Phillip,-37.834599,144.9673,Southern Metropolitan,5943
South Melbourne,6b Napier St,1,u,380000,VB,Cayzer,15-10-2016,2.1,3205,1,1,1,0,0,1960,Port Phillip,-37.834202,144.967896,Southern Metropolitan,5943
South Melbourne,16 Tribe St,3,h,2000000,S,Cayzer,15-10-2016,2.1,3205,3,2,1,161,141,1890,Port Phillip,-37.838299,144.949905,Southern Metropolitan,5943
South Melbourne,14/182 Albert Rd,2,u,1500000,VB,Greg,16-04-2016,2.1,3205,2,2,2,0,0,2004,Port Phillip,-37.836899,144.968002,Southern Metropolitan,5943
South Melbourne,50 Bridport St,2,h,2000000,PI,Greg,16-04-2016,2.1,3205,2,2,1,141,150,1900,Port Phillip,-37.838902,144.961197,Southern Metropolitan,5943
South Melbourne,203/196 Albert Rd,2,u,1050000,VB,Marshall,17-09-2016,2.1,3205,2,2,2,0,122,2001,Port Phillip,-37.8372,144.967194,Southern Metropolitan,5943
South Melbourne,481 City Rd,2,h,1100000,VB,Greg,17-09-2016,2.1,3205,2,1,2,185,0,1196,Port Phillip,-37.833698,144.950699,Southern Metropolitan,5943
South Melbourne,24 Lyell St,3,h,1250000,VB,Greg,17-09-2016,2.1,3205,3,2,1,108,125,1890,Port Phillip,-37.8363,144.950897,Southern Metropolitan,5943
South Melbourne,248 Montague St,3,h,1650000,VB,Marshall,17-09-2016,2.1,3205,3,2,0,204,195,1890,Port Phillip,-37.835701,144.953094,Southern Metropolitan,5943
South Melbourne,58C Napier St,3,h,770000,S,hockingstuart,18-03-2017,2.1,3205,3,2,1,2325,0,1196,Port Phillip,-37.834599,144.9673,Southern Metropolitan,5943
South Melbourne,1009/148 Wells St,2,u,561000,S,MICM,18-03-2017,2.1,3205,2,1,1,0,78,2001,Port Phillip,-37.830799,144.969406,Southern Metropolitan,5943
South Melbourne,296 Albert Rd,3,h,1825000,S,Marshall,18-06-2016,2.1,3205,3,2,2,151,153,1900,Port Phillip,-37.838299,144.963196,Southern Metropolitan,5943
South Melbourne,48 Glover St,2,h,1200000,VB,Greg,18-06-2016,2.1,3205,2,2,1,131,79,1890,Port Phillip,-37.839001,144.947998,Southern Metropolitan,5943
South Melbourne,301/142 Park St,3,u,1550000,PI,Marshall,18-06-2016,2.1,3205,3,4,2,0,230,1196,Port Phillip,-37.833698,144.966003,Southern Metropolitan,5943
South Melbourne,93A Eastern Rd,3,h,891000,S,Greg,19-11-2016,2.1,3205,3,2,1,0,0,1196,Port Phillip,-37.834099,144.966095,Southern Metropolitan,5943
South Melbourne,8 Fitzpatrick St,3,t,1450000,S,Cayzer,19-11-2016,2.1,3205,3,2,1,146,0,1196,Port Phillip,-37.833099,144.966507,Southern Metropolitan,5943
South Melbourne,1/295 Clarendon St,2,u,1360000,S,Cayzer,22-05-2016,2.1,3205,2,1,2,0,0,1196,Port Phillip,-37.8335,144.961105,Southern Metropolitan,5943
South Melbourne,46 Cobden St,3,h,1390000,PI,Greg,22-05-2016,2.1,3205,3,2,1,138,138,1998,Port Phillip,-37.835098,144.967499,Southern Metropolitan,5943
South Melbourne,18a Iffla St,4,h,1615000,S,Marshall,22-05-2016,2.1,3205,4,3,2,577,220,2009,Port Phillip,-37.835701,144.950195,Southern Metropolitan,5943
South Melbourne,5/182 Albert Rd,1,u,480000,S,hockingstuart,23-04-2016,2.1,3205,1,1,1,0,0,2004,Port Phillip,-37.836899,144.968002,Southern Metropolitan,5943
South Melbourne,10 Coote St,3,t,1185000,S,Parkinson,23-04-2016,2.1,3205,3,2,1,111,3,1196,Port Phillip,-37.834099,144.954102,Southern Metropolitan,5943
South Melbourne,372 Dorcas St,3,h,2300000,S,RT,24-09-2016,2.1,3205,3,2,2,0,260,1877,Port Phillip,-37.835201,144.951996,Southern Metropolitan,5943
South Melbourne,16 Glover St,3,h,1720000,S,Cayzer,25-02-2017,2.1,3205,3,1,0,130,0,1196,Port Phillip,-37.839802,144.949295,Southern Metropolitan,5943
South Melbourne,1107/50 Albert Rd,1,u,320000,VB,Dingle,27-11-2016,2.1,3205,1,1,0,0,0,1196,Port Phillip,-37.834099,144.971298,Southern Metropolitan,5943
South Melbourne,5/38 Bank St,3,u,742000,SP,Greg,27-11-2016,2.1,3205,3,2,2,0,90,2003,Port Phillip,-37.831902,144.968201,Southern Metropolitan,5943
South Melbourne,164 Cecil St,3,h,2075000,S,Marshall,27-11-2016,2.1,3205,3,2,0,141,163,1890,Port Phillip,-37.833302,144.957596,Southern Metropolitan,5943
South Melbourne,52 Eastern Rd,3,h,2525000,S,Marshall,27-11-2016,2.1,3205,3,2,1,234,0,1863,Port Phillip,-37.835499,144.966293,Southern Metropolitan,5943
South Melbourne,116/88 Park St,2,u,560000,SP,Buxton,30-07-2016,2.1,3205,2,2,1,0,0,1196,Port Phillip,-37.833099,144.968307,Southern Metropolitan,5943
South Melbourne,72/1 Sandilands St,2,u,690000,VB,Cayzer,30-07-2016,2.1,3205,2,2,2,0,0,1196,Port Phillip,-37.836102,144.968201,Southern Metropolitan,5943
South Yarra,11/276 Domain Rd,1,u,430000,S,hockingstuart,03-09-2016,3.3,3141,2,1,1,0,0,1970,Stonnington,-37.835098,144.990906,Southern Metropolitan,14887
South Yarra,5/38 MacFarlan St,2,u,722000,SP,Jellis,03-09-2016,3.3,3141,2,1,1,0,86,2003,Stonnington,-37.839298,144.988602,Southern Metropolitan,14887
South Yarra,301/89 River St,2,u,930000,S,hockingstuart,03-09-2016,3.3,3141,2,2,2,0,0,2000,Stonnington,-37.836102,144.996597,Southern Metropolitan,14887
South Yarra,18/34 Rockley Rd,1,u,467500,SP,McGrath,03-09-2016,3.3,3141,1,1,1,0,0,1196,Stonnington,-37.8363,145.000305,Southern Metropolitan,14887
South Yarra,9/10 Tivoli Rd,2,u,475000,PI,Buxton,03-09-2016,3.3,3141,2,1,0,0,0,1196,Stonnington,-37.8391,144.998398,Southern Metropolitan,14887
South Yarra,202/8 Bond St,2,u,850000,PI,Kay,03-12-2016,3.3,3141,2,2,2,0,86,2014,Stonnington,-37.841099,144.9944,Southern Metropolitan,14887
South Yarra,43/100 Commercial Rd,3,u,1230000,S,Kay,03-12-2016,3.3,3141,3,2,2,0,138,1998,Melbourne,-37.845299,144.984894,Southern Metropolitan,14887
South Yarra,4/38 MacFarlan St,2,u,965000,S,hockingstuart,03-12-2016,3.3,3141,2,2,2,2143,0,1196,Stonnington,-37.839298,144.988602,Southern Metropolitan,14887
South Yarra,413/35 Malcolm St,1,u,315000,PI,hockingstuart,03-12-2016,3.3,3141,1,1,0,14500,0,2011,Stonnington,-37.8372,144.996307,Southern Metropolitan,14887
South Yarra,16 Oxford St,3,h,1510000,S,Kay,03-12-2016,3.3,3141,3,5,0,241,0,1196,Stonnington,-37.840698,144.996201,Southern Metropolitan,14887
South Yarra,1906/229 Toorak Rd,1,u,402000,S,LITTLE,03-12-2016,3.3,3141,1,1,1,0,0,2013,Stonnington,-37.839199,144.994705,Southern Metropolitan,14887
South Yarra,6/371 Toorak Rd,3,u,1880000,S,Abercromby's,03-12-2016,3.3,3141,3,2,2,0,0,1968,Stonnington,-37.839901,145.000305,Southern Metropolitan,14887
South Yarra,2/53 Caroline St,1,u,422000,S,hockingstuart,04-03-2017,3.3,3141,1,1,0,0,0,1196,Stonnington,-37.837002,144.988098,Southern Metropolitan,14887
South Yarra,8/18 Darling St,2,u,535000,S,hockingstuart,04-03-2017,3.3,3141,2,1,1,0,64,1970,Stonnington,-37.837399,144.991806,Southern Metropolitan,14887
South Yarra,15/9 Darling St,2,u,990000,SA,Williams,04-03-2017,3.3,3141,2,2,2,0,38,2015,Stonnington,-37.837898,144.991302,Southern Metropolitan,14887
South Yarra,7/32 Marne St,2,u,695000,PI,Kay,04-03-2017,3.3,3141,2,1,0,0,79,1930,Melbourne,-37.836102,144.984207,Southern Metropolitan,14887
South Yarra,503/99 River St,2,u,978500,S,hockingstuart,04-03-2017,3.3,3141,2,2,2,17200,0,2000,Stonnington,-37.836102,144.996597,Southern Metropolitan,14887
South Yarra,5/6 Tivoli Pl,2,u,863000,S,hockingstuart,04-03-2017,3.3,3141,2,2,1,742,0,1950,Melbourne,-37.835701,144.986694,Southern Metropolitan,14887
South Yarra,6/176 Walsh St,2,u,680000,S,Jellis,04-03-2017,3.3,3141,2,1,1,0,0,1196,Melbourne,-37.833801,144.985794,Southern Metropolitan,14887
South Yarra,1/47 Wilson St,2,u,840000,PI,Jellis,04-03-2017,3.3,3141,2,2,1,0,0,2004,Stonnington,-37.843899,144.997406,Southern Metropolitan,14887
South Yarra,1106/1 Clara St,1,u,450000,SP,RT,04-06-2016,3.3,3141,1,1,1,0,0,1196,Stonnington,-37.842098,144.997803,Southern Metropolitan,14887
South Yarra,29/100 Commercial Rd,3,u,750000,S,Marshall,04-06-2016,3.3,3141,3,2,2,0,0,1196,Melbourne,-37.845299,144.984894,Southern Metropolitan,14887
South Yarra,13/55 Darling St,2,u,650000,PI,RT,04-06-2016,3.3,3141,2,1,1,0,0,1986,Stonnington,-37.8344,144.991592,Southern Metropolitan,14887
South Yarra,10/34 MacFarlan St,2,u,775000,SP,hockingstuart,04-06-2016,3.3,3141,2,1,1,0,103,2000,Stonnington,-37.839401,144.988602,Southern Metropolitan,14887
South Yarra,20/30 Mona Pl,2,u,572000,SP,hockingstuart,04-06-2016,3.3,3141,2,1,1,0,73,1960,Melbourne,-37.8368,144.985703,Southern Metropolitan,14887
South Yarra,507/99 River St,1,u,510000,S,Beller,04-06-2016,3.3,3141,1,1,1,0,0,2000,Stonnington,-37.836102,144.996597,Southern Metropolitan,14887
South Yarra,12 Witchwood Cl,3,t,1460000,PI,hockingstuart,04-06-2016,3.3,3141,2,2,1,181,148,1990,Melbourne,-37.833401,144.986694,Southern Metropolitan,14887
South Yarra,2/13 Motherwell St,1,u,465000,S,Biggin,06-08-2016,3.3,3141,1,1,1,0,0,1970,Stonnington,-37.8456,145.000504,Southern Metropolitan,14887
South Yarra,402/89 River St,2,u,801000,S,Biggin,06-08-2016,3.3,3141,2,2,1,0,0,2000,Stonnington,-37.836102,144.996597,Southern Metropolitan,14887
South Yarra,8/24 Fitzgerald St,2,u,623500,SP,hockingstuart,07-05-2016,3.3,3141,2,1,1,0,75,1970,Stonnington,-37.842602,144.992996,Southern Metropolitan,14887
South Yarra,8/99 Osborne St,1,u,409000,S,Castran,07-05-2016,3.3,3141,1,1,1,0,45,1970,Stonnington,-37.8414,144.990997,Southern Metropolitan,14887
South Yarra,12 Stables La,1,u,370000,SP,Marshall,07-05-2016,3.3,3141,1,1,1,0,0,1196,Stonnington,-37.8423,144.996994,Southern Metropolitan,14887
South Yarra,1/14 Arthur St,3,t,1250000,S,Kay,07-11-2016,3.3,3141,3,2,1,80,118,2003,Stonnington,-37.841599,144.992294,Southern Metropolitan,14887
South Yarra,308/700 Chapel St,1,u,480000,S,hockingstuart,07-11-2016,3.3,3141,1,1,1,0,0,2000,Stonnington,-37.836102,144.996597,Southern Metropolitan,14887
South Yarra,29 MacFarlan St,2,h,2325000,S,RT,07-11-2016,3.3,3141,2,2,2,355,0,1196,Stonnington,-37.839199,144.988297,Southern Metropolitan,14887
South Yarra,4/957 Punt Rd,2,u,659000,SP,Jellis,07-11-2016,3.3,3141,2,1,1,0,77,1940,Melbourne,-37.831402,144.987701,Southern Metropolitan,14887
South Yarra,19/110 Caroline St,2,u,780000,PI,Williams,08-10-2016,3.3,3141,2,1,1,0,75,1960,Stonnington,-37.834301,144.989899,Southern Metropolitan,14887
South Yarra,403/700 Chapel St,2,u,865000,S,Williams,08-10-2016,3.3,3141,2,2,1,0,0,2000,Stonnington,-37.836102,144.996597,Southern Metropolitan,14887
South Yarra,26 Fawkner St,2,h,1455000,S,Jellis,08-10-2016,3.3,3141,2,1,0,225,94,1890,Stonnington,-37.842098,144.987595,Southern Metropolitan,14887
South Yarra,6/24 Kensington Rd,2,t,1365000,S,Kay,08-10-2016,3.3,3141,3,2,1,1302,0,1196,Stonnington,-37.8377,145.002106,Southern Metropolitan,14887
South Yarra,9/372 Toorak Rd,1,u,411000,S,hockingstuart,08-10-2016,3.3,3141,1,1,1,1369,0,1196,Stonnington,-37.8405,145.002502,Southern Metropolitan,14887
South Yarra,2/403 Toorak Rd,1,u,360500,S,hockingstuart,08-10-2016,3.3,3141,1,1,1,0,44,1960,Stonnington,-37.840401,145.004501,Southern Metropolitan,14887
South Yarra,2/1 Walsh St,2,u,1300000,PI,Williams,08-10-2016,3.3,3141,2,2,2,0,107,1986,Melbourne,-37.837601,144.984695,Southern Metropolitan,14887
South Yarra,6/1 Walsh St,2,u,1300000,PI,Williams,08-10-2016,3.3,3141,2,2,1,0,107,1980,Melbourne,-37.837601,144.984695,Southern Metropolitan,14887
South Yarra,1/35 Marne St,3,u,1630000,PI,Jellis,10-09-2016,3.3,3141,3,1,1,0,0,1196,Melbourne,-37.835899,144.983902,Southern Metropolitan,14887
South Yarra,9/46 Darling St,2,u,625000,S,Williams,10-12-2016,3.3,3141,2,1,1,1283,0,1196,Stonnington,-37.835899,144.992096,Southern Metropolitan,14887
South Yarra,20 Fawkner St,2,h,2430000,S,Biggin,10-12-2016,3.3,3141,2,1,2,367,0,1985,Stonnington,-37.841999,144.987305,Southern Metropolitan,14887
South Yarra,6/2 May Gr,1,u,490000,S,RT,10-12-2016,3.3,3141,1,1,1,0,0,1196,Stonnington,-37.842499,145.0009,Southern Metropolitan,14887
South Yarra,8/44 Murphy St,1,u,955000,PI,Williams,10-12-2016,3.3,3141,1,1,1,0,85,1196,Stonnington,-37.835701,144.990997,Southern Metropolitan,14887
South Yarra,6/97 Osborne St,1,u,380000,S,hockingstuart,10-12-2016,3.3,3141,1,1,1,0,41,1980,Stonnington,-37.841499,144.990997,Southern Metropolitan,14887
South Yarra,22/382 Toorak Rd,2,u,601000,S,Biggin,10-12-2016,3.3,3141,2,1,1,0,0,1970,Stonnington,-37.840599,145.003296,Southern Metropolitan,14887
South Yarra,16/124 Caroline St,1,u,450000,PI,hockingstuart,11-02-2017,3.3,3141,1,1,0,0,0,1196,Stonnington,-37.833199,144.990097,Southern Metropolitan,14887
South Yarra,33a Clara St,2,h,1500000,S,Castran,12-06-2016,3.3,3141,2,1,2,141,0,1196,Stonnington,-37.840801,144.997696,Southern Metropolitan,14887
South Yarra,91/390 Toorak Rd,2,u,1030000,VB,Sotheby's,12-06-2016,3.3,3141,2,2,1,0,0,1196,Stonnington,-37.840698,145.004303,Southern Metropolitan,14887
South Yarra,8/57 Adams St,1,u,555000,S,Williams,12-11-2016,3.3,3141,1,1,1,630,0,1196,Melbourne,-37.835602,144.977295,Southern Metropolitan,14887
